,Datum,Št. ponesrečencev,PoskodbaVrstaNACA,Dejavnost_alpsko smučanje,Dejavnost_druge športne in rekreacijske aktivnosti,Dejavnost_gorsko kolesarjenje,Dejavnost_planinstvo - brezpotje,Dejavnost_planinstvo - hoja po poti,Dejavnost_plezanje,Dejavnost_turno smučanje,Temp_tisti_dan,Temp_prejsni_dan,Temp_preprejsni_dan,Kolicina_dezja_tisti_dan,Kolicina_dezja_prejsni_dan,Kolicina_dezja_preprejsni_dan,Snezenje_cm_tisti_dan,Snezenje_cm_prejsni_dan,Snezenje_cm_preprejsni_dan,HeliStCiklov,latitude,longitude,Postaja_GRS BOVEC,Postaja_GRS CELJE,Postaja_GRS JESENICE,Postaja_GRS JEZERSKO,Postaja_GRS KAMNIK,Postaja_GRS KOROŠKE,Postaja_GRS KRANJ,Postaja_GRS KRANJSKA GORA,Postaja_GRS LJUBLJANA,Postaja_GRS MARIBOR,Postaja_GRS MOJSTRANA,Postaja_GRS RADOVLJICA,Postaja_GRS TOLMIN,Postaja_GRS TRŽIČ,Vzrok_drugo (Aktivnosti na snegu),Vzrok_drugo (Izguba opreme),Vzrok_drugo (Izguba zavesti),Vzrok_drugo (Neprimerna oprema),Vzrok_drugo (Obstala na snežišču),Vzrok_drugo (Padec očal ),Vzrok_drugo (Padec tovarisa),Vzrok_drugo (Premehka podlaga),Vzrok_drugo (Spremljevalec poškodovanke),Vzrok_drugo (Spremljevalka poškodovanke),Vzrok_drugo (izguba kontrole nad sanmi),Vzrok_drugo (močna nevihta),Vzrok_drugo (močne nevihte),Vzrok_drugo (napad živali),Vzrok_drugo (ni bilo nic narobe z njim),Vzrok_drugo (nič),Vzrok_drugo (obstali so na snežišču),Vzrok_drugo (otrok (zašla mama)),Vzrok_drugo (padec s kolesom),Vzrok_drugo (padec soplezalca),Vzrok_drugo (piki ose),Vzrok_drugo (podcenjevanje vremenske napovedi),Vzrok_drugo (prezahtevna sprehajalna pot),Vzrok_drugo (prisoten ob nesreči),Vzrok_drugo (reševanje otroka),Vzrok_drugo (sneg na poti),Vzrok_drugo (spremljevalec poškodovanke),Vzrok_drugo (stresna reakcija),Vzrok_drugo (zahteven teren),Vzrok_drugo (zdrs pri sankanju),Vzrok_drugo (zmrznjen čevelj),Vzrok_drugo (Šok),"Vzrok_drugo (Šok, zmedenost )",Vzrok_izčrpanost,Vzrok_padajoče kamenje,Vzrok_padec,Vzrok_plaz,Vzrok_strela,Vzrok_zakasnitev,Vzrok_zašel,Izkušenost_drugo,Izkušenost_gorski vodnik,Izkušenost_planinec nečlan PD,Izkušenost_planinec-član PD,Izkušenost_planinski vodnik,Izkušenost_reševalec,Izkušenost_turist
313,2020-07-05,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.4,19.8,19.5,0.0,0.0,6.8,0.0,0.0,0.0,4.0,46.254051,14.604792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
314,2020-08-27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.7,12.5,10.6,0.0,0.0,1.0,0.0,0.0,0.0,2.0,46.3443725,14.6154193,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
315,2020-09-15,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,13.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.3445268,14.4132639,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
316,2021-01-13,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-7.2,-8.3,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
317,2021-02-28,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.2,0.5,8.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
318,2021-02-28,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.2,0.5,8.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
319,2021-02-28,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.2,0.5,8.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
320,2021-02-28,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.2,0.5,8.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
321,2021-02-28,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.2,0.5,8.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
322,2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,-0.3,0.0,0.1,0.0,0.0,0.07,0.35,0.0,45.855546,14.8279973,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
323,2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,-0.3,0.0,0.1,0.0,0.0,0.07,0.35,1.0,45.855546,14.8279973,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
324,2022-07-27,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.3,11.4,14.7,2.1,0.6,0.0,0.0,0.0,0.0,2.0,46.3653071,14.560199329469853,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
325,2022-07-27,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.3,11.4,14.7,2.1,0.6,0.0,0.0,0.0,0.0,2.0,46.3653071,14.560199329469853,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
326,2023-04-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.6,-6.5,-3.8,0.0,0.0,0.2,0.0,2.52,3.01,3.0,46.3589137,14.5679088,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
327,2023-05-21,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,6.2,3.0,0.0,0.7,0.1,0.0,0.0,0.0,4.0,46.3088373,14.5414439,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
328,2023-06-24,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,16.0,20.8,0.5,33.7,0.0,0.0,0.0,0.0,2.0,46.34596288905016,14.608749449811715,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
329,2023-06-24,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,16.0,20.8,0.5,33.7,0.0,0.0,0.0,0.0,2.0,46.34596288905016,14.608749449811715,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
330,2023-06-24,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,16.0,20.8,0.5,33.7,0.0,0.0,0.0,0.0,2.0,46.34596288905016,14.608749449811715,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
331,2023-06-24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.8,21.3,23.5,2.3,8.1,0.0,0.0,0.0,0.0,2.0,45.4842844,14.8227803,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
332,2023-06-24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.8,21.3,23.5,2.3,8.1,0.0,0.0,0.0,0.0,2.0,45.4842844,14.8227803,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
333,2023-06-24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.8,21.3,23.5,2.3,8.1,0.0,0.0,0.0,0.0,2.0,45.4842844,14.8227803,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
334,2023-06-29,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.8,17.2,20.0,0.0,6.2,27.1,0.0,0.0,0.0,0.0,46.2062811,14.6036813,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
335,2023-09-16,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.1,10.2,11.3,0.9,0.2,20.3,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
336,2023-09-16,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.1,10.2,11.3,0.9,0.2,20.3,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
337,2023-09-16,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.1,10.2,11.3,0.9,0.2,20.3,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
338,2023-09-16,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.1,10.2,11.3,0.9,0.2,20.3,0.0,0.0,0.0,0.0,46.2959357,14.6520101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
339,2024-02-04,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,3.1,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.3554185,14.5722978,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
340,2024-02-04,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,3.1,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.3554185,14.5722978,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
341,2024-04-13,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.3,10.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.2879294,14.5798137,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
342,2024-08-12,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,19.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.3208047,14.62591111713789,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
343,2024-08-12,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,19.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.3208047,14.62591111713789,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
344,2024-08-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.6,10.3,11.7,0.0,0.0,2.7,0.0,0.0,0.0,6.0,46.3589137,14.5679088,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345,2024-10-24,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,11.9,12.6,11.0,3.6,0.0,0.0,0.0,0.0,0.0,46.2981853464465,14.578169932404647,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
346,2024-12-23,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.2,-0.1,0.0,0.0,0.0,3.29,8.54,0.0,4.0,46.16324286566999,13.879802369508102,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
347,2024-12-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4,-2.6,0.4,0.0,0.0,0.0,0.0,0.0,3.29,0.0,46.16324286566999,13.879802369508102,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348,2024-12-26,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,16.0,46.16324286566999,13.879802369508102,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
349,2023-01-21,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.3,-10.3,-7.3,0.0,0.0,0.0,0.35,1.4,7.98,5.0,46.4855653,14.9615819,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
350,2021-01-01,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,-0.6,0.0,5.3,0.8,4.5,0.91,0.0,0.42,0.0,46.2427444,14.3030308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
351,2021-03-21,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-11.8,-11.8,-10.2,0.1,0.1,0.0,0.21,2.03,0.56,2.0,46.3502354,14.4047511,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
352,2021-03-27,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.4,4.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,46.34036,15.31418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
353,2021-03-27,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.4,4.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,46.34036,15.31418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
354,2021-03-27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.7,10.3,7.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,46.53028,15.81306,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
355,2021-03-27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.7,10.3,7.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,46.53028,15.81306,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
356,2021-04-17,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,4.9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.057927,14.502479,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
357,2021-06-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.3,15.5,13.6,0.1,1.9,0.0,0.0,0.0,0.0,0.0,46.3502354,14.4047511,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
358,2021-08-08,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.7,17.9,15.9,16.1,0.4,0.2,0.0,0.0,0.0,0.0,46.327826,14.3929723,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
359,2021-08-20,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.4,18.4,17.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,46.167852,14.688833,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
360,2021-11-20,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.1,7.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.41323,14.08272,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
361,2021-11-20,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.1,7.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.41323,14.08272,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
362,2021-11-20,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.1,7.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.41323,14.08272,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
363,2021-11-20,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.1,7.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.41323,14.08272,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
364,2022-02-24,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7,5.5,4.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,46.254374217589664,14.514046768931447,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
365,2022-02-24,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7,5.5,4.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,46.254374217589664,14.514046768931447,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
366,2022-02-24,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7,5.5,4.2,0.0,0.0,0.1,0.0,0.0,0.0,1.0,46.254374217589664,14.514046768931447,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
367,2022-02-24,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7,5.5,4.2,0.0,0.0,0.1,0.0,0.0,0.0,2.0,46.254374217589664,14.514046768931447,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
368,2022-02-24,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7,5.5,4.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,46.254374217589664,14.514046768931447,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
369,2022-02-24,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.7,5.5,4.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,46.254374217589664,14.514046768931447,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
